INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
5/20/2012 0:00,CA,KOAK,METRO OAKLAND INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKB,Unknown bird,N,,148,24,10,1,A,4,2,1,1,,,N317WN,220,FALSE,FALSE,5,2012,Night,2300,AWP,,29,,7000,220,20,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,,N,xxxx-x-xx-xxxxxx,"NO DMG NOTED. LOCATION REPTD AS 20 MILES, S KOAK. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,7/11/2012 0:00,FALSE,FALSE
5/19/2012 0:00,CA,KONT,ONTARIO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,,,,,,,,,,,,,,,,TRUE,TRUE,5,2012,,,AWP,,26R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. ROUTINE RWY INSPN SHOW REMAINS OF SMALL BIRD FOUND APPROX 200 FT W OF TWY K.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/11/2012 0:00,FALSE,FALSE
5/19/2012 0:00,CA,KLGB,LONG BEACH-DAUGH FLD,BUS,BUSINESS,PA-44 SEMINOLE,A,UNKB,Unknown bird,,,729,33,7,19,A,2,2,4,4,,,N251AT,,FALSE,FALSE,5,2012,Day,1006,AWP,,,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,Precautionary Landing,,,,,1,,,SOURCE = FAA DAILY REPT APP OPERATOR / OWNER = AIRLINE TRANSPORT PROFESSIONALS CORP OF USA,"REPTD A BIRD STRIKE ABOUT 1/2 MILE OFF KLGB ARPT AND RETURNED TO LAND SAFELY. DMG NOT REPTD. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,,,,,,Daily Report,Other,,,7/11/2012 0:00,FALSE,FALSE
5/19/2012 0:00,CA,KFAT,FRESNO YOSEMITE INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZD102,Cedar waxwing,N,,303,10,31,10,A,3,2,4,4,,,N400QX,2534,TRUE,TRUE,5,2012,Day,2000,AWP,,,,5000,215,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,2 to 10,Small,,SOURCE = TWO xxxx-x (xxxx-x-x-xxxxxx & Rx),"ID BY SMITHSONIAN. HIT ABOVE F/O WINDSHLD. NO OTHER INFORMATION ON FORM. REPTD BY V PIGGOTT, MECHANIC. (DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 2-10)",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,8/13/2012 0:00,FALSE,FALSE
5/18/2012 0:00,CA,KMHR,SACRAMENTO MATHER ARPT,MIL,MILITARY,C-12,C,UNK,,N,,123,,31,,A,3,2,4,4,,,,,FALSE,FALSE,5,2012,,1150,AWP,,,,50,,,Landing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,SOURCE = BASH NR xxxxxx,,,,,,Deleted,Deleted,,BASH,,,,9/11/2012 0:00,FALSE,FALSE
5/18/2012 0:00,CA,KHWD,HAYWARD EXECUTIVE ARPT,PVT,PRIVATELY OWNED,CIRRUS SR 20/22,A,UNKB,Unknown bird,N,,275,1,13,20,A,1,1,7,,,,N5372S,,FALSE,FALSE,5,2012,Day,1045,AWP,,28L,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,,,OPERATOR / OWNER = PHILIP B GRUELL,STRUCK A BIRD WHILE DEPARTING (ASSUME T/O) RWY 28L. NO DMG.,,,,,,,,Daily Report,Other,,,7/11/2012 0:00,FALSE,FALSE
5/18/2012 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,,148,24,10,1,A,4,2,1,1,,,N660SW,2089,FALSE,FALSE,5,2012,Day,830,AWP,,34L,,100,190,,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Small,,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,7/11/2012 0:00,FALSE,FALSE
5/18/2012 0:00,CA,KSMF,SACRAMENTO INTL,JBU,JETBLUE AIRWAYS,A-320,D,UNKBS,Unknown bird - small,N,,04A,3,23,1,A,4,2,1,1,,,N507JT,263,FALSE,FALSE,5,2012,Day,1325,AWP,,34R,,0,130,0,Take-off run,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Small,N,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,,,,7/11/2012 0:00,FALSE,FALSE
5/17/2012 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,J21,Ducks,N,,04A,3,23,1,A,4,2,1,1,,,,288,FALSE,FALSE,5,2012,Day,1336,AWP,,28R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,2 to 10,Medium,,SOURCE = FAA DAILY REPT APP,DEPARTED (ASSUME T/O) KSFO RWY 28R AND STRUCK 2 DUCKS. NO REPTD DMG. FLT CONT TO DEST. EVENT ENTRY #123812.,,,,,,,,Daily Report,Other,,,7/11/2012 0:00,FALSE,FALSE
5/17/2012 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-757-200,D,UNKB,Unknown bird,N,,148,26,,,A,4,2,1,1,,,,1548,FALSE,FALSE,5,2012,Day,1123,AWP,,1R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,,,,UAL1548 REPTD A BIRDSTRIKE ON DEPARTURE ROTATION. NO REPTD DMG. FLT CONTD.,,,,,Deleted,Deleted,,Daily Report,Tower,,,7/2/2012 0:00,FALSE,FALSE
5/16/2012 0:00,CA,KMHV,MOJAVE ARPT,BUS,BUSINESS,BE-76 DUCHESS,A,ZX3,Sparrows,N,,123,25,7,19,A,1,2,4,4,,,N59DL,,TRUE,FALSE,5,2012,Day,925,AWP,,30,,50,,0,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,N,xxxx-x-xx-xxxxxx OPERATOR / OWNER = SCALED COMPOSITES / CHANNEL ISLAND AVIATION INC,A/C ON LOW ARCH WHEN BIRDSTRIKE WAS REPTD.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Tower,,,7/11/2012 0:00,FALSE,FALSE
5/16/2012 0:00,CA,KONT,ONTARIO INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N221SW,408,FALSE,FALSE,5,2012,Day,915,AWP,,26R,,2500,240,20,Climb,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,N,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",PILOT DID NOT HAVE REMAINS COLLECTED FROM RADOME AND WINDSHIELD AT THE DESTINATION ARPT. NO DMG REPTD. LOCATION REPTD AS 20 MILES SW.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,7/11/2012 0:00,FALSE,FALSE
5/16/2012 0:00,CA,KLAX,LOS ANGELES INTL,UNK,UNKNOWN,UNKNOWN,,NE120,Western gull,,,,,,,,,,,,,,,,TRUE,FALSE,5,2012,,,AWP,,25-Jul,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)","GULL FOUND DURING ROUTINE RWY INSPN OF RWY 7/25 ON N SHOULDER OF RWY, E OF TWY UNIFORM. PHASE OF FLT MOST LIKELY CLIMB DUE TO LOCATION AND TIME OF DAY. 1517 PM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/11/2012 0:00,FALSE,FALSE
5/16/2012 0:00,CA,KSAN,SAN DIEGO INTL,UAL,UNITED AIRLINES,A-320,D,UNKB,Unknown bird,N,,04A,3,23,1,A,4,2,1,1,,,,709,FALSE,FALSE,5,2012,Day,1010,AWP,,27,,800,110,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,,,SOURCE = xxxx-x (xxxx-x-xx-xxxxxx) & DAILY REPT,UAL 709 REPTD BIRDSTRIKE ON 800 FOOT FINAL. NO DMG.,,,,,Deleted,Deleted,,Multiple,Tower,,,7/2/2012 0:00,FALSE,FALSE
5/16/2012 0:00,CA,KLGB,LONG BEACH-DAUGH FLD,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,FALSE,5,2012,,,AWP,,30-Dec,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"REMAINS FOUND ON RWY DURING 139 SELF INSPN. INJURIES CONSISTANT WITH A STRIKE, BROKEN LT WING AND SEVERED (MISSING) LT LEG. 625 AM DAY. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME ONE.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/11/2012 0:00,FALSE,FALSE
5/16/2012 0:00,CA,KLAX,LOS ANGELES INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N798SW,415,FALSE,FALSE,5,2012,Night,2237,AWP,,24R,,8000,250,30,Descent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ATIS WARNING. STRIKE ON 30 MILE FINAL APRCH KLAX. NO DMG REPTD. NO SAMPLE COLLECTED FOR ID.,1,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,7/11/2012 0:00,FALSE,FALSE
5/15/2012 0:00,CA,KSAN,SAN DIEGO INTL,BUS,BUSINESS,C-560,D,UNKBS,Unknown bird - small,N,,226,45,31,20,A,1,2,5,5,,,N717NB,,FALSE,FALSE,5,2012,Day,1439,AWP,,27,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,xxxx-x-xx-xxxxxx OPERATOR / OWNER = MCKENZIE BRIDGE LAND CO LLC C/O AVIATION CONSULTANTS INC,NO DMG TO A/C. SCUFF MARK ON WING WHERE STRUCK BY BIRD. SHORT FINAL. PILOT SAID BIRD POSSIBLY A PIGEON. REMAINS NOT FOUND ON ARPT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,7/11/2012 0:00,FALSE,FALSE
5/15/2012 0:00,CA,KONT,ONTARIO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,,,,,,,,,,,,,,,,TRUE,FALSE,5,2012,,,AWP,,26R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = THREE xxxx-x (xxxx-x-xx-xxxxxx, Rx, Rx)","SKW REPTD BIRD REMAINS ON RWY 26R DURING L/R, BUT NOT STRIKE RELATED. RWY INSPN FOUND PARTIAL REMAINS ABEAM TWY R. PHASE OF FLT MOST LIKELY L/R. 955 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/11/2012 0:00,FALSE,FALSE
5/15/2012 0:00,CA,KDVO,GNOSS FIELD ARPT,BUS,BUSINESS,LEARJET-31,D,UNKBM,Unknown bird - medium,N,,395,9,19,1,A,2,2,5,5,,,N57TS,,FALSE,FALSE,5,2012,Day,1615,AWP,,31,,200,130,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,N,xxxx-x-xx-xxxxxx OPERATOR / OWNER = THUNDER SPRING WAREHAM LLC II,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,7/11/2012 0:00,FALSE,FALSE
5/13/2012 0:00,CA,KLGB,LONG BEACH-DAUGH FLD,ASH,MESA AIRLINES,CRJ900,D,UNKBS,Unknown bird - small,N,,188,17,22,4,A,4,2,5,5,,,N933LR,2771,FALSE,FALSE,5,2012,Day,1000,AWP,,30,,10,160,0,Climb,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,2 to 10,1,Small,N,,"WHILE T/O RWY 30 KLGB WE STRUCK A SMALL BIRD. MONITORED ENG GAUGES FOR ANY SIGNS OF ABNORMALITY, NONE OBSERVED. CONT TO KPHX AND LANDED SAFELY. CALLED MX. INCIDENT ID 16679.",,,,,,,,Air Transport Report,Air Transport Operations,,,7/11/2012 0:00,FALSE,FALSE
5/12/2012 0:00,CA,KSMF,SACRAMENTO INTL,JBU,JETBLUE AIRWAYS,A-320,D,ZS007,Wilson's warbler,N,,04A,3,23,1,A,4,2,1,1,,,N564JB,171,TRUE,TRUE,5,2012,Night,2210,AWP,,16R,,,265,,Descent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx & Rx),"ID BY SMITHSONIAN. PILOT DID NOT SEE, HEAR OR FEEL THE STRIKE. PHASE WAS DETERMINED BY THE FACT THAT THE WINDSHILED WAS CLEAN DURING INITIAL DESCENT AND WAS NOT AT 15,000 FT. SPEED OF 265KIAS WAS THE APPROX SPEED OF AUTOPILOT CONTROLLED SPEED. (DATA ENTRY NOTE: CONTACTED PILOT TO FIND OUT HOW PHASE WAS KNOWN)",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/11/2012 0:00,FALSE,FALSE
5/11/2012 0:00,CA,KSAN,SAN DIEGO INTL,VRD,VIRGIN AMERICA,A-320,D,UNKBS,Unknown bird - small,N,,04A,3,10,1,A,4,2,1,1,,,N835VA,964,FALSE,FALSE,5,2012,Night,2000,AWP,,27,,3000,150,,Approach,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Small,N,xxxx-x-xx-xxxxxx,,,500,,527,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,7/11/2012 0:00,FALSE,FALSE
5/11/2012 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,ACA,AIR CANADA,A-320,D,UNKBS,Unknown bird - small,N,,04A,3,10,1,A,4,2,1,1,,,C-FZQS,759,FALSE,FALSE,5,2012,Night,2223,AWP,,28R,,500,140,1,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,xxxx-x-xx-xxxxxx,STRUCK TIP OF NOSE AND L/H WING LEADINGE EDGE FILET. AIRLINE REPT 59326,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,11/5/2012 0:00,FALSE,FALSE
5/11/2012 0:00,CA,KOAK,METRO OAKLAND INTL,FDX,FEDEX EXPRESS,A-300,D,UNKBS,Unknown bird - small,N,,04A,1,34,46,A,4,2,1,1,,,N742FD,1810,FALSE,FALSE,5,2012,Night,2100,AWP,,,,8000,250,30,Descent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,1,1,Small,,xxxx-x-x-xxxxxx,NO DMG NOTED. LOCATION REPD AS 30NM SE KOAK. ASSUME DESCENT INTO KOAK.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,5/23/2013 0:00,FALSE,FALSE
5/10/2012 0:00,CA,KLAX,LOS ANGELES INTL,ELY,EL AL,B-777-200,D,R1101,Barn owl,N,,148,40,37,55,A,4,2,1,1,,,,,TRUE,FALSE,5,2012,Dawn,610,AWP,,24R,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,xxxx-x-xx-xxxxxx,CERT AV SERVICES COLLECTED OWL REMAINS FROM RT ENG PYLON WITH NO DMG REPTD. ID BY WS.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,7/11/2012 0:00,FALSE,FALSE
5/10/2012 0:00,CA,KLAX,LOS ANGELES INTL,FDX,FEDEX EXPRESS,MD-11,D,UNKBM,Unknown bird - medium,N,,583,39,22,7,A,4,3,1,6,1,,N586FE,77,FALSE,FALSE,5,2012,Night,445,AWP,,25R,,4000,250,,Climb,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Medium,,"SOURCE = TWO xxxx-x (xxxx-x-x-xxxxxx, Rx)",NO DAMAGE NOTED. NO REMAINS COLLECTED IN HNL.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,5/23/2013 0:00,FALSE,FALSE
5/9/2012 0:00,CA,KSAN,SAN DIEGO INTL,UAL,UNITED AIRLINES,A-319,D,UNKB,Unknown bird,N,,04A,6,23,1,A,4,2,1,1,,,N839UA,302,FALSE,FALSE,5,2012,Day,908,AWP,,27,,500,180,,Approach,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,,1,,,SOURCE = DAILY REPT & TWO xxxx-x (xxxx-x-x-xxxxxx) (x/x/xx UPDATED WITH xND xxxx-x),HIT WINDSHLD ON FINAL APCH. NO DMG. ATCT NOTIFIED OPS.,,,,,Deleted,Deleted,,Multiple,Tower,,,7/5/2012 0:00,FALSE,FALSE
5/9/2012 0:00,CA,KONT,ONTARIO INTL ARPT,SKW,SKYWEST AIRLINES,CRJ100/200,D,YH004,Horned lark,N,,188,10,22,4,A,3,2,5,5,,,,6314,TRUE,TRUE,5,2012,Day,832,AWP,,26r,,10,,0,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,Y,"SOURCE = DAILY REPT & THREE xxxx-x (xxxx-x-x-xxxxxx, Rx & Rx)","ID BY SMITHSONIAN. FLT 6314 REPTD STRIKING A SML BIRD ON DEPRTR. FLT CONTD TO SFO. NO DMG REPTD. FOUND 1 PARTIALLY INTACT BIRD ABOUT 3,000 FT FROM RWY 26R THRESHOLD ABOUT 65F T N OF CENTERLINE. WS CONFIRMED ID.",,,,,Deleted,Deleted,,Multiple,Airport Operations,,,6/11/2012 0:00,FALSE,FALSE
5/9/2012 0:00,CA,KSMF,SACRAMENTO INTL,FDX,FEDEX EXPRESS,MD-11,D,UNKBS,Unknown bird - small,N,,583,39,34,46,A,4,3,1,6,1,,N631FE,1429,FALSE,FALSE,5,2012,Night,520,AWP,,34L,,600,150,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,xxxx-x-x-xxxxxx,NO DAMAGE NOTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,5/23/2013 0:00,FALSE,FALSE
